Event Time , Event Type, Extra Info
707.7507,Feedback,FeedbackScore: 2
781.0298,Feedback,FeedbackScore: 1
835.2362,Feedback,FeedbackScore: 6
1170.161,Feedback,FeedbackScore: 3
1255.886,Answer,Correct CurrentTrial 0 StimumlusName _A1_CI_NSI_R180x TimeoutCounter 0
1274.645,Answer,Correct CurrentTrial 1 StimumlusName _B1_CI_NSI_R0 TimeoutCounter 1
1314.594,Answer,Incorrect CurrentTrial 2 StimumlusName _A2_AC_SI_R180z TimeoutCounter 1
1342.136,Answer,Correct CurrentTrial 3 StimumlusName _B2_AC_SI_R180x TimeoutCounter 1
1353.866,Feedback,FeedbackScore: 7
1401.858,Answer,Incorrect CurrentTrial 4 StimumlusName _A3_CI_NSI_R120z TimeoutCounter 1
1415.219,Answer,Incorrect CurrentTrial 5 StimumlusName _B3_AC_SI_R180y TimeoutCounter 2
1432.319,Answer,Correct CurrentTrial 6 StimumlusName _A4_AC_SI_R180x TimeoutCounter 2
1456.95,Answer,Correct CurrentTrial 7 StimumlusName _B4_C_SI_R180y TimeoutCounter 2
1466.545,Feedback,FeedbackScore: 8
1511.73,Answer,Incorrect CurrentTrial 8 StimumlusName _A5_AC_SI_R180y TimeoutCounter 2
1542.892,Answer,Correct CurrentTrial 9 StimumlusName _B5_C_SI_R120z TimeoutCounter 2
1585.937,Answer,Correct CurrentTrial 10 StimumlusName _A6_AC_SI_R180z TimeoutCounter 2
1632.252,Answer,Correct CurrentTrial 11 StimumlusName _B6_CI_NSI_R180x TimeoutCounter 2
1638.236,Feedback,FeedbackScore: 9
1675.362,Answer,Correct CurrentTrial 12 StimumlusName _A7_C_NSI_R180z TimeoutCounter 2
1717.546,Answer,Correct CurrentTrial 13 StimumlusName _B7_AC_SI_R90z TimeoutCounter 2
1748.475,Answer,Correct CurrentTrial 14 StimumlusName _A8_C_SI_R180y TimeoutCounter 2
1763.232,Answer,Correct CurrentTrial 15 StimumlusName _B8_AC_SI_R60z TimeoutCounter 2
1769.968,Feedback,FeedbackScore: 7
1817.907,Answer,Incorrect CurrentTrial 16 StimumlusName _A9_C_NSI_R180y TimeoutCounter 2
1850.671,Answer,Correct CurrentTrial 17 StimumlusName _B9_C_NSI_R90z TimeoutCounter 3
1881.807,Answer,Correct CurrentTrial 18 StimumlusName _A10_C_SI_R180x TimeoutCounter 3
1919.593,Answer,Correct CurrentTrial 19 StimumlusName _B10_C_NSI_R180x TimeoutCounter 3
1924.784,Feedback,FeedbackScore: 9
1933.99,Answer,Incorrect CurrentTrial 20 StimumlusName _A11_AC_SI_R180y TimeoutCounter 3
1970.626,Answer,Correct CurrentTrial 21 StimumlusName _B11_CI_NSI_R120z TimeoutCounter 3
1996.236,Answer,Correct CurrentTrial 22 StimumlusName _A12_C_NSI_R180x TimeoutCounter 3
2044.68,Answer,Incorrect CurrentTrial 23 StimumlusName _B12_C_SI_R180x TimeoutCounter 3
2049.315,Feedback,FeedbackScore: 9
2068.292,Answer,Correct CurrentTrial 24 StimumlusName _A13_CI_NSI_R180x TimeoutCounter 4
2111.416,Answer,Incorrect CurrentTrial 25 StimumlusName _B13_AC_SI_R180x TimeoutCounter 4
2142.692,Answer,Incorrect CurrentTrial 26 StimumlusName _A14_AC_SI_R180x TimeoutCounter 4
2176.643,Answer,Incorrect CurrentTrial 27 StimumlusName _B14_AC_SI_R180y TimeoutCounter 4
2180.619,Feedback,FeedbackScore: 9
2195.971,Answer,Correct CurrentTrial 28 StimumlusName _A15_C_SI_R120z TimeoutCounter 4
2229.14,Answer,Incorrect CurrentTrial 29 StimumlusName _B15_CI_NSI_R180y TimeoutCounter 4
2266.274,Answer,Correct CurrentTrial 30 StimumlusName _A16_CI_NSI_R0 TimeoutCounter 4
2304.762,Answer,Incorrect CurrentTrial 31 StimumlusName _B16_C_NSI_R180y TimeoutCounter 4
2309.17,Feedback,FeedbackScore: 9
