square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,3221.7951381000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221.7796583000163,3221.7951381000166,3221.7951381000166,3222.261902700004,3222.2952787000104,3224.761882300023,3224.778775600018,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,3224.7951663999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,3224.7796031000034,3224.7951663999997,3224.7951663999997,3225.2787198000005,3225.295162400027,3227.7785193000163,3227.778725900018,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,3227.7950337000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227.7795259999984,3227.7950337000075,3227.7950337000075,3228.278484000009,3228.2951004000206,3230.778326,3230.7785180000064,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,3230.7950937999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230.7792409000103,3230.7950937999994,3230.7950937999994,3231.2783372000267,3231.295129000005,3233.7784227000084,3233.7786182000127,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,3233.794983,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233.779423,3233.794983,3233.794983,3234.278469300014,3234.295069100015,3236.7785207999987,3236.778734500025,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,3236.794917800027,,,,,,,,,,,,,,,,,,,,,,,,,,,,3236.77954790002,3236.794917800027,3236.794917800027,3237.2783049000136,3237.295094600005,3239.7783261000004,3239.7785081000184,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,3239.794859400019,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239.7792122000246,3239.794859400019,3239.794859400019,3240.278325100022,3240.294946300012,3242.7784567000053,3242.778672300017,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,3242.794969300012,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242.7794820000126,3242.794969300012,3242.794969300012,3243.278343100013,3243.2948670000187,3245.7783094000188,3245.7784936000244,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,3245.794823700009,,,,,,,,,,,,,,,,,,,,,,,,,,,,3245.7791626000253,3245.794823700009,3245.794823700009,3246.278163300012,3246.2945584000263,3248.7779419000144,3248.778098400013,space,1.0,0.3614102000137791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,3248.7948351000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248.779008900019,3248.7948351000086,3248.7948351000086,3249.2780740000017,3249.294737500022,3251.778214200021,3251.7783883000084,space,1.0,0.506129300018074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,3251.7947808000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251.7791645000107,3251.7947808000026,3251.7947808000026,3252.277918600012,3252.2946835000184,3254.778112900007,3254.778276900004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,3254.794602400012,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254.7788765000005,3254.794602400012,3254.794602400012,3255.277932500001,3255.2948456000013,3257.7780310000235,3257.778213200014,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,3257.794603200018,,,,,,,,,,,,,,,,,,,,,,,,,,,,3257.7788930000097,3257.794603200018,3257.794603200018,3258.278134799999,3258.294478900003,3260.77794260002,3260.77813240001,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,3260.7946199,,,,,,,,,,,,,,,,,,,,,,,,,,,,3260.7789164000133,3260.7946199,3260.7946199,3261.277888700017,3261.2945626,3263.778016700002,3263.778222200024,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,3263.7945926000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263.779008500016,3263.7945926000248,3263.7945926000248,3264.277758400014,3264.294374000019,3266.777826800011,3266.778013000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,3266.7944621000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266.7787214000127,3266.7944621000206,3266.7944621000206,3267.277724500018,3267.2945451000123,3269.777883700008,3269.778086800012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,3269.794323900016,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269.778838900005,3269.794323900016,3269.794323900016,3270.27776680002,3270.2944688000134,3272.777749300003,3272.777932100027,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,3272.7943125000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272.7786336000136,3272.7943125000165,3272.7943125000165,3273.2776464000053,3273.2945557000057,3275.7777177000244,3275.777884200012,space,1.0,0.4689178000262473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,3275.7941657000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275.778662800003,3275.7941657000047,3275.7941657000047,3276.277626700001,3276.2943427000137,3278.777623700007,3278.7778089000203,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,3278.7941806000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278.7785080000176,3278.7941806000017,3278.7941806000017,3279.2775332000165,3279.2941940000164,3281.777605200012,3281.7778209000244,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,3281.7941690000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281.778591600014,3281.7941690000007,3281.7941690000007,3282.277452500013,3282.294175500021,3284.777711600007,3284.777927600022,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,3284.794229400024,,,,,,,,,,,,,,,,,,,,,,,,,,,,3284.778762800008,3284.794229400024,3284.794229400024,3285.277487900021,3285.2941255000187,3287.777412300027,3287.7775896000094,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,3287.794164300023,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287.7782303999998,3287.794164300023,3287.794164300023,3288.277446799999,3288.2941438000125,3290.777485800005,3290.7777065000264,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,3290.794139800011,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290.7785533000133,3290.794139800011,3290.794139800011,3291.2772939999995,3291.2940766000247,3293.7774718000146,3293.777682800021,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,3293.7940614000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293.778433600004,3293.7940614000254,3293.7940614000254,3294.2774345000216,3294.2940861000097,3296.7773989000125,3296.777617200016,space,1.0,0.3539190999872517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,3296.7940385000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,3296.7785943000054,3296.7940385000256,3296.7940385000256,3297.277335100021,3297.293861800019,3299.777234900015,3299.777426400018,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,3299.7940291000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,3299.778182400012,3299.7940291000123,3299.7940291000123,3300.277218700008,3300.2939789000084,3302.777210700005,3302.7774143000133,space,1.0,0.4166153999976814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,3302.7937218000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,3302.778320500016,3302.7937218000006,3302.7937218000006,3303.277213200025,3303.293835300021,3305.777109300019,3305.777279300004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,3305.7937231000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305.777935400023,3305.7937231000105,3305.7937231000105,3306.277273200016,3306.2938666000264,3308.7772927000187,3308.7775231999985,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,3308.7937919000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308.778365700011,3308.7937919000105,3308.7937919000105,3309.277157500008,3309.293798800005,3311.7769654000003,3311.777131400013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,3311.7935698000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311.777761300007,3311.7935698000074,3311.7935698000074,3312.276845300017,3312.293538800004,3314.7771054000186,3314.777286000026,space,1.0,0.3694792999885976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314.7779169999994,3314.793756400002,3314.793756400002,3336.2450700000045,space,21.447122399986256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,3337.265602600004,,,,,,,,,,,,,,,,,,,,,,,,3336.2451131000125,3336.259769200027,3337.265602600004,3337.2440504000115,,,,,,,,,,,,,,,,,,,3337.263678800024,3337.265602600004,3337.265602600004,3337.760021300026,3337.776504300011,3340.259882500017,3340.260100000014,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,3340.276657000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3340.26110980002,3340.276657000009,3340.276657000009,3340.760123100016,3340.776661000011,3343.260001800023,3343.260225300008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,3343.276538800012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3343.2610328000155,3343.276538800012,3343.276538800012,3343.7598074999987,3343.77637040001,3346.2598251000163,3346.260005500022,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,3346.276465900009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346.260810200009,3346.276465900009,3346.276465900009,3346.759726600023,3346.776427100005,3349.259654300025,3349.259842700005,space,1.0,0.5177281999785919,None,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,3349.2763267000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.260827500024,3349.2763267000264,3349.2763267000264,3349.7596009000263,3349.7763893000083,3352.259722800023,3352.2599109,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,3352.276464100025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352.2606295000005,3352.276464100025,3352.276464100025,3352.759548700007,3352.7762230000226,3355.2596161000256,3355.2598317000084,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,3355.276362900011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3355.2606868000003,3355.276362900011,3355.276362900011,3355.759684400022,3355.7763573000266,3358.2595199000207,3358.259672200016,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback61,1.0,2024-01-19_09h53.51.036,untitled,2023.2.3,59.930193309526736,2024-01-19 09h54.45.882577 -0500,
