TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1345.178,1363.253,18.07446,True,0,_A1_CI_NSI_R180x,0
1365.317,1390.335,25.0177,True,1,_B1_CI_NSI_R0,0
1392.391,1411.075,18.68335,False,2,_A2_AC_SI_R180z,0
1413.152,1430.434,17.28247,True,3,_B2_AC_SI_R180x,0
1435.483,1456.804,21.32092,True,4,_A3_CI_NSI_R120z,0
1458.863,1465.834,6.971069,True,5,_B3_AC_SI_R180y,0
1468.055,1477.044,8.988892,True,6,_A4_AC_SI_R180x,0
1479.099,1485.713,6.614624,True,7,_B4_C_SI_R180y,0
1490.205,1505.019,14.8136,True,8,_A5_AC_SI_R180y,0
1507.07,1516.266,9.196289,True,9,_B5_C_SI_R120z,0
1518.303,1532.137,13.83386,False,10,_A6_AC_SI_R180z,0
1534.203,1559.76,25.55713,True,11,_B6_CI_NSI_R180x,0
1563.555,1573.163,9.607666,False,12,_A7_C_NSI_R180z,0
1575.439,1591.403,15.96375,True,13,_B7_AC_SI_R90z,0
1593.458,1604.33,10.87207,False,14,_A8_C_SI_R180y,0
1606.374,1611.246,4.871338,True,15,_B8_AC_SI_R60z,0
1615.403,1636.806,21.40222,True,16,_A9_C_NSI_R180y,0
1638.868,1665.157,26.28955,True,17,_B9_C_NSI_R90z,0
1667.252,1680.458,13.20618,False,18,_A10_C_SI_R180x,0
1682.77,1717.396,34.62561,True,19,_B10_C_NSI_R180x,0
1723.217,1732.023,8.80603,True,20,_A11_AC_SI_R180y,0
1734.099,1772.938,38.83875,True,21,_B11_CI_NSI_R120z,0
1775.008,1798.975,23.96692,False,22,_A12_C_NSI_R180x,0
1801.062,1823.505,22.44287,False,23,_B12_C_SI_R180x,0
1828.661,1855.879,27.21814,True,24,_A13_CI_NSI_R180x,0
1857.954,1874.181,16.22656,True,25,_B13_AC_SI_R180x,0
1876.268,1894.443,18.17542,False,26,_A14_AC_SI_R180x,0
1896.547,1918.562,22.01489,True,27,_B14_AC_SI_R180y,0
1923.497,1944.216,20.71912,True,28,_A15_C_SI_R120z,0
1946.291,1957.23,10.93945,False,29,_B15_CI_NSI_R180y,0
1959.307,1979.248,19.9408,True,30,_A16_CI_NSI_R0,0
1981.32,2022.554,41.23474,True,31,_B16_C_NSI_R180y,0
