square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 103
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,858.2267648999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.2118636999803,858.2267648999987,858.2267648999987,858.7102661999816,858.7270847999898,861.21040489999,861.210622499988,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,861.2269666999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.2114372999931,861.2269666999928,861.2269666999928,861.7102938999888,861.7270114999847,864.2103760000027,864.2105843999889,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,864.2268024999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.2114293999912,864.2268024999939,864.2268024999939,864.7101537999988,864.7269015999918,867.2100410999847,867.2102464999771,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,867.2268787999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.2110331000003,867.2268787999928,867.2268787999928,867.7100333999842,867.7266420999949,870.2102200999798,870.2104257000028,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,870.22672039998,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.2112620999978,870.22672039998,870.22672039998,870.7099977000034,870.7267705999839,873.2102082999772,873.210430999985,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,873.2269581999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.2112507999991,873.2269581999863,873.2269581999863,873.7101761999947,873.7266781999788,876.2099510999979,876.2101899999834,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,876.2265606999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.2108601999935,876.2265606999863,876.2265606999863,876.7098482000001,876.726569099992,879.2099663999979,879.2101678999898,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,879.2266266999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.2109579999815,879.2266266999941,879.2266266999941,879.7099526999809,879.7265838999883,882.2099109999835,882.210162000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,882.2263702999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.2108629999857,882.2263702999917,882.2263702999917,882.7100393000001,882.726650800003,885.2099552,885.2101531999942,space,1.0,0.3487161000084597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,885.2267816999811,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.2111328000028,885.2267816999811,885.2267816999811,885.7098165999923,885.726365599985,888.2097572999774,888.2098931999935,space,1.0,0.3830383000022266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,888.2263471999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.2106936999771,888.2263471999904,888.2263471999904,888.7098508999916,888.7265722999873,891.2096040000033,891.2097694999829,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,891.2263297000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.210625799984,891.2263297000027,891.2263297000027,891.709789399989,891.7263039999816,894.2094854000024,894.2096560999926,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,894.2262727000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.2103709999938,894.2262727000052,894.2262727000052,894.7096600999939,894.7263172999956,897.20967869999,897.2099531999847,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,897.2262104999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.2107190999959,897.2262104999973,897.2262104999973,897.709466100001,897.7262074000027,900.2097290999955,900.2099603999814,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,900.2263409000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.210860399995,900.2263409000007,900.2263409000007,900.7093797999842,900.7262578999798,903.2096690000036,903.2098756999768,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,903.2262953000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.2106419999908,903.2262953000028,903.2262953000028,903.709343399998,903.7261081000032,906.2094698,906.2097031000012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,906.2261014999822,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.210459199996,906.2261014999822,906.2261014999822,906.7093800999864,906.7260542000004,909.2092674000014,909.2094566999876,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,909.2260879999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.2102289999892,909.2260879999958,909.2260879999958,909.7092000999836,909.7258961999904,912.2094654999964,912.2096642999968,space,1.0,0.3833141000068281,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,912.226058500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.2105672000034,912.226058500004,912.226058500004,912.7090657999796,912.7259828999812,915.2092548999937,915.2094695999986,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,915.2258997999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.2105438,915.2258997999888,915.2258997999888,915.7091726999788,915.7259207000023,918.2090587999846,918.2092196999874,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,918.2257411000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.2098554999976,918.2257411000028,918.2257411000028,918.7091766999802,918.7260233999988,921.209041199996,921.2092565999774,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,921.2257179000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.2101684999944,921.2257179000007,921.2257179000007,921.7090304000012,921.7258065999775,924.2090510999842,924.2092287999984,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,924.2258832999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.2101136999844,924.2258832999796,924.2258832999796,924.7090652000044,924.725887299981,927.2091055999916,927.209309800004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,927.2258028999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.210032599978,927.2258028999786,927.2258028999786,927.7089697000048,927.725604599982,930.2089766999998,930.2091579999832,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,930.22565019998,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.2098371000028,930.22565019998,930.22565019998,930.7089704999815,930.7256984999984,933.2090889999818,933.2093059000036,space,1.0,0.3985182000033092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,933.2257911999768,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.2103622999856,933.2257911999768,933.2257911999768,933.7087819000008,933.7255451999954,936.2089034999954,936.2091090999892,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,936.2257578999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.2099562999792,936.2257578999852,936.2257578999852,936.7090509999834,936.7255115000008,939.2089944999898,939.2092068000056,space,1.0,0.3640581000072416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,939.225588799978,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.2102864999906,939.225588799978,939.225588799978,939.7088294999847,939.7253322000032,942.2087895000004,942.2089602999912,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,942.2254448999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.2096962999784,942.2254448999884,942.2254448999884,942.708460199996,942.7252462999896,945.208880899998,945.2090987999982,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,945.2253937999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.2099004999908,945.2253937999776,945.2253937999776,945.7083371999906,945.7250663999876,948.2086832999776,948.208887899993,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,948.2254244999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.2097463999816,948.2254244999784,948.2254244999784,948.7086781999968,948.725203399983,951.2086506999912,951.2088682999891,space,1.0,0.3432274000078905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.2096874999988,951.2253592000052,951.2253592000052,968.3601103999828,space,17.13202839999576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,969.3749202000035,,,,,,,,,,,,,,,,,,,,,,,,968.3601518999784,968.375004100002,969.3749202000035,969.3591393999814,,,,,,,,,,,,,,,,,,,969.3688819999808,969.3749202000035,969.3749202000035,969.8749342999944,969.8749342999944,972.3751645000012,972.3751645000012,972.3589897999772,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,972.3751645000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.3598416000024,972.3751645000012,972.3751645000012,972.874891799991,972.874891799991,975.3750040000014,975.3750040000014,975.359338899987,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,975.3750040000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.3602352000016,975.3750040000014,975.3750040000014,975.8749300999916,975.8749300999916,978.374947000004,978.374947000004,978.3591973999864,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,978.374947000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.3600677999784,978.374947000004,978.374947000004,978.8747540999902,978.8747540999902,981.3749180999876,981.3749180999876,981.3589717999856,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,981.3749180999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.3598052999878,981.3749180999876,981.3749180999876,981.8747192999872,981.8747192999872,984.3747907999788,984.3747907999788,984.3588809999928,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,984.3747907999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.3595574999928,984.3747907999788,984.3747907999788,984.8747061000032,984.8747061000032,987.3746686999802,987.3746686999802,987.359018999996,space,0.0,0.3790996999887284,None,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,987.3746686999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.3603147999966,987.3746686999802,987.3746686999802,987.8745445999956,987.8745445999956,990.3747295999784,990.3747295999784,990.3589757999872,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback33,1.0,2023-12-18_12h03.06.949,untitled,2023.2.3,60.12581929907412,2023-12-18 12h39.32.023996 -0500,
