square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 101
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,1992.135312600003,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.1196502000091,1992.135312600003,1992.135312600003,1992.6183622999813,1992.635158799996,1995.1185840999824,1995.1187731000248,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,1995.135306800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.119528900017,1995.135306800017,1995.135306800017,1995.6184527000296,1995.63541290001,1998.1185295000323,1998.1187149999896,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,1998.135047800024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.119356899988,1998.135047800024,1998.135047800024,1998.618429500028,1998.6352303000167,2001.118458700017,2001.118623699993,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,2001.1351578999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.119342099992,2001.1351578999893,2001.1351578999893,2001.6183583000093,2001.6351213000016,2004.118507599982,2004.118760399986,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,2004.1349850000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.1195716999937,2004.1349850000115,2004.1349850000115,2004.618491500034,2004.6351723999835,2007.118413600023,2007.1185754000328,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,2007.1350765000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.1191922000144,2007.1350765000095,2007.1350765000095,2007.618439099984,2007.6349841000049,2010.1181994000217,2010.1183685000287,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,2010.134942899982,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.1190282999887,2010.134942899982,2010.134942899982,2010.6183387000349,2010.6350285999945,2013.118280199997,2013.1184796000016,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,2013.134891499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.1192611000151,2013.134891499998,2013.134891499998,2013.6182140000165,2013.6348926000064,2016.1182397000373,2016.11840690003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,2016.1348053999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.119064700033,2016.1348053999827,2016.1348053999827,2016.6181826000104,2016.6347641000173,2019.118166,2019.118365800008,space,1.0,0.6872588000260293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,2019.134802100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.1193459000208,2019.134802100016,2019.134802100016,2019.6182170000395,2019.6348523999916,2022.1180759000129,2022.1182621000332,space,1.0,0.5352256000041962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,2022.134931000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.1192587999976,2022.134931000008,2022.134931000008,2022.6180922000203,2022.634681900032,2025.1179465000168,2025.1181175000384,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,2025.1347002999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.1186940000043,2025.1347002999971,2025.1347002999971,2025.6181078000227,2025.634813599987,2028.118112199998,2028.118328200013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,2028.1346593000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.119141400035,2028.1346593000344,2028.1346593000344,2028.6178783000212,2028.634667100036,2031.1179239000196,2031.1181220000144,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,2031.1347586000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.118979400024,2031.1347586000336,2031.1347586000336,2031.6178897999928,2031.634641100012,2034.1179140000024,2034.1181099999808,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,2034.134717000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.1188723000232,2034.134717000008,2034.134717000008,2034.6177957000327,2034.6344573000097,2037.117845700006,2037.1180423999904,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,2037.1345813000223,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.118847100006,2037.1345813000223,2037.1345813000223,2037.617855300021,2037.6345161999925,2040.1177464000064,2040.117929,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,2040.134558700025,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.1187297999857,2040.134558700025,2040.134558700025,2040.6178086000143,2040.634430200036,2043.1179461000136,2043.118156899989,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,2043.134479500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.1190512999888,2043.134479500004,2043.134479500004,2043.617723000003,2043.6343081000375,2046.1176577000297,2046.117849900038,space,1.0,0.4565501000033691,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,2046.1344524000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.1187168000035,2046.1344524000303,2046.1344524000303,2046.6177419000303,2046.634479100001,2049.1175793000148,2049.1177883000346,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,2049.1344043000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.1186075999867,2049.1344043000136,2049.1344043000136,2049.617544000037,2049.6344205000205,2052.1175802000216,2052.117759399989,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,2052.134370999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.1184801000054,2052.134370999993,2052.134370999993,2052.617642700032,2052.634373000008,2055.1177577000344,2055.1179809999885,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,2055.1342550999834,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.118791199988,2055.1342550999834,2055.1342550999834,2055.617368999985,2055.634242400003,2058.1174666000297,2058.117655400012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,2058.1343474999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058.1184416000037,2058.1343474999885,2058.1343474999885,2058.617489300028,2058.6342270000023,2061.1173555999994,2061.117530399992,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,2061.134087199985,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.1182562999893,2061.134087199985,2061.134087199985,2061.617455200001,2061.634167400014,2064.1175106000155,2064.1177229000023,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,2064.134053400019,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.118526700011,2064.134053400019,2064.134053400019,2064.617343800026,2064.6340349999955,2067.1173327,2067.1175006999983,space,1.0,0.4447937000077218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,2067.1339298000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.1183121000067,2067.1339298000094,2067.1339298000094,2067.617459500034,2067.633987599984,2070.117348800006,2070.117549600021,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,2070.1339726999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.1183292000205,2070.1339726999868,2070.1339726999868,2070.6172732000123,2070.6340081000235,2073.117213300022,2073.1173834000365,space,1.0,0.5714123999932781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,2073.133842899988,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.118309799989,2073.133842899988,2073.133842899988,2073.6173322999966,2073.633894100029,2076.117343300022,2076.1175921999966,space,0.0,0.4610123999882489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,2076.1338128999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.118675999984,2076.1338128999923,2076.1338128999923,2076.6172394999885,2076.6338565000333,2079.1172380000357,2079.1174239999964,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,2079.133842099982,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.118176400021,2079.133842099982,2079.133842099982,2079.6172932999907,2079.6337589999894,2082.117174200015,2082.117349100008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,2082.133795700036,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.1180777000263,2082.133795700036,2082.133795700036,2082.6170782999834,2082.6338435999933,2085.1171227000304,2085.1173262000084,space,1.0,0.519089300010819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.1181050000014,2085.1338016000227,2085.1338016000227,2149.8839405000326,space,64.74730589997489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2150.9001403999864,,,,,,,,,,,,,,,,,,,,,,,,2149.8839798999834,2149.8990922000376,2150.9001403999864,2150.883378700004,,,,,,,,,,,,,,,,,,,2150.898113000032,2150.9001403999864,2150.9001403999864,2151.399222499982,2151.399222499982,2153.8991503000143,2153.8991503000143,2153.8835612999974,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2153.8991503000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.8845766999875,2153.8991503000143,2153.8991503000143,2154.399236300029,2154.399236300029,2156.899203700013,2156.899203700013,2156.883183300029,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2156.899203700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.883799300005,2156.899203700013,2156.899203700013,2157.399142500013,2157.399142500013,2159.8991825000267,2159.8991825000267,2159.8832206000225,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2159.8991825000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.883864700037,2159.8991825000267,2159.8991825000267,2160.399009399989,2160.399009399989,2162.898983000021,2162.898983000021,2162.883328200027,space,1.0,0.5310174000333063,None,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2162.898983000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.884302599996,2162.898983000021,2162.898983000021,2163.399071699998,2163.399071699998,2165.898841099988,2165.898841099988,2165.883221400029,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,2165.898841099988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.8840018000337,2165.898841099988,2165.898841099988,2166.399012000009,2166.399012000009,2168.8989513000124,2168.8989513000124,2168.883125499997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,2168.8989513000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.883868100005,2168.8989513000124,2168.8989513000124,2169.3989022999885,2169.3989022999885,2171.898626899987,2171.898626899987,2171.883242800017,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback52,1.0,2024-01-15_10h22.11.185,untitled,2023.2.3,60.01363510390888,2024-01-15 10h48.40.183444 -0500,
