TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1315.655,1351.43,35.77539,True,0,_A1_CI_NSI_R180x,0
1353.486,1358.612,5.126465,False,1,_B1_CI_NSI_R0,0
1360.667,1390.62,29.95313,True,2,_A2_AC_SI_R180z,0
1392.685,1415.722,23.03699,True,3,_B2_AC_SI_R180x,0
1421.761,1450.182,28.42139,True,4,_A3_CI_NSI_R120z,0
1452.237,1463.812,11.57458,True,5,_B3_AC_SI_R180y,0
1465.868,1479.013,13.14539,True,6,_A4_AC_SI_R180x,0
1481.089,1491.628,10.53845,True,7,_B4_C_SI_R180y,0
1497.319,1512.613,15.29346,True,8,_A5_AC_SI_R180y,0
1514.662,1546.171,31.50867,False,9,_B5_C_SI_R120z,0
1548.23,1563.874,15.64392,True,10,_A6_AC_SI_R180z,0
1565.94,1575.08,9.140625,True,11,_B6_CI_NSI_R180x,0
1583.359,1591.242,7.883667,False,12,_A7_C_NSI_R180z,0
1593.317,1619.751,26.43445,True,13,_B7_AC_SI_R90z,0
1621.817,1633.845,12.02832,True,14,_A8_C_SI_R180y,0
1635.918,1647.552,11.63428,True,15,_B8_AC_SI_R60z,0
1651.434,1669.917,18.48291,False,16,_A9_C_NSI_R180y,0
1671.984,1699.638,27.65479,False,17,_B9_C_NSI_R90z,0
1701.705,1720.269,18.56348,True,18,_A10_C_SI_R180x,0
1722.356,1750.603,28.24646,True,19,_B10_C_NSI_R180x,0
1754.799,1770.315,15.5166,True,20,_A11_AC_SI_R180y,0
1772.393,1793.252,20.85852,True,21,_B11_CI_NSI_R120z,0
1795.328,1827.301,31.97327,False,22,_A12_C_NSI_R180x,0
1829.357,1844.828,15.47119,True,23,_B12_C_SI_R180x,0
1850.5,1864.44,13.9397,True,24,_A13_CI_NSI_R180x,0
1866.507,1882.939,16.43262,True,25,_B13_AC_SI_R180x,0
1884.997,1922.82,37.82349,False,26,_A14_AC_SI_R180x,0
1924.912,1938.649,13.73706,True,27,_B14_AC_SI_R180y,0
1942.348,1955.809,13.46082,True,28,_A15_C_SI_R120z,0
1957.864,1970.245,12.38147,True,29,_B15_CI_NSI_R180y,0
1972.323,1988.172,15.84998,True,30,_A16_CI_NSI_R0,0
1990.278,2018.473,28.19434,True,31,_B16_C_NSI_R180y,0
