TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1169.921,1216.755,46.83337,False,0,_A1_CI_NSI_R180x,0
1218.801,1249.843,31.04272,True,1,_B1_CI_NSI_R0,0
1251.898,1290.176,38.27856,True,2,_A2_AC_SI_R180z,0
1292.242,1332.901,40.65942,True,3,_B2_AC_SI_R180x,0
1344.454,1371.784,27.32922,True,4,_A3_CI_NSI_R120z,0
1373.876,1398.86,24.98438,True,5,_B3_AC_SI_R180y,0
1400.919,1417.2,16.28076,True,6,_A4_AC_SI_R180x,0
1419.244,1446.795,27.55127,True,7,_B4_C_SI_R180y,0
1454.028,1492.022,37.99402,False,8,_A5_AC_SI_R180y,0
1494.098,1535.49,41.3916,True,9,_B5_C_SI_R120z,0
1537.534,1554.233,16.69897,True,10,_A6_AC_SI_R180z,0
1556.278,1573.402,17.12439,False,11,_B6_CI_NSI_R180x,0
1583.241,1608.2,24.95886,True,12,_A7_C_NSI_R180z,0
1610.296,1632.747,22.45032,True,13,_B7_AC_SI_R90z,0
1634.807,1655.376,20.56885,True,14,_A8_C_SI_R180y,0
1657.43,1679.953,22.52319,True,15,_B8_AC_SI_R60z,0
1688.185,1708.619,20.43396,True,16,_A9_C_NSI_R180y,0
1710.677,1736.094,25.41724,True,17,_B9_C_NSI_R90z,0
1738.193,1748.78,10.5874,False,18,_A10_C_SI_R180x,0
1750.888,1788.937,38.04907,True,19,_B10_C_NSI_R180x,0
1796.637,1819.89,23.25281,True,20,_A11_AC_SI_R180y,0
1821.956,1852.653,30.69678,True,21,_B11_CI_NSI_R120z,0
1854.755,1891.235,36.47986,False,22,_A12_C_NSI_R180x,0
1893.312,1928.307,34.99475,True,23,_B12_C_SI_R180x,0
1937.425,1958.363,20.93872,True,24,_A13_CI_NSI_R180x,0
1960.717,1981.454,20.7373,True,25,_B13_AC_SI_R180x,0
1983.536,2025.944,42.40771,True,26,_A14_AC_SI_R180x,0
2028.062,2060.74,32.67725,True,27,_B14_AC_SI_R180y,0
2067.4,2099.075,31.6748,True,28,_A15_C_SI_R120z,0
2101.143,2123.807,22.66406,True,29,_B15_CI_NSI_R180y,0
2125.882,2136.967,11.08472,True,30,_A16_CI_NSI_R0,0
2139.047,2148.478,9.430176,True,31,_B16_C_NSI_R180y,0
