times_secs,[O2Hb],[HHb],[deltaHb],stimulus1
1672.32,0.005074102335134265,0.002512648525437572,0.002561453809696694,LSL RunningTrial 28_A15_C_SI_R120z
1672.36,0.004672279663705695,0.0026403966982947147,0.00203188296541098,LSL RunningTrial 28_A15_C_SI_R120z
1672.4,0.004371965049419981,0.0027700678182947147,0.0016018972311252647,LSL RunningTrial 28_A15_C_SI_R120z
1672.44,0.004147137692277123,0.0028987346725804293,0.0012484030196966928,LSL RunningTrial 28_A15_C_SI_R120z
1672.48,0.0039730781494199795,0.0030240981168661437,0.0009489800325538357,LSL RunningTrial 28_A15_C_SI_R120z
1672.52,0.003827001720848552,0.003144490724009001,0.0006825109968395486,LSL RunningTrial 28_A15_C_SI_R120z
1672.56,0.0036885831065628376,0.003258862124009001,0.0004297209825538374,LSL RunningTrial 28_A15_C_SI_R120z
1672.6,0.003540331777991408,0.003366731252580429,0.00017360052541097855,LSL RunningTrial 28_A15_C_SI_R120z
1672.64,0.0033678607637056953,0.0034681155811518575,-0.00010025481744616435,LSL RunningTrial 28_A15_C_SI_R120z
1672.68,0.003160023506562837,0.003563439709723286,-0.0004034162031604495,LSL RunningTrial 28_A15_C_SI_R120z
1672.72,0.0029089090637056943,0.0036534338954375724,-0.0007445248317318772,LSL RunningTrial 28_A15_C_SI_R120z
1672.76,0.002609785720848551,0.0037390231382947144,-0.0011292374174461622,LSL RunningTrial 28_A15_C_SI_R120z
1672.8,0.002260875720848551,0.003821205224009,-0.001560329503160447,LSL RunningTrial 28_A15_C_SI_R120z
1672.84,0.0018631018637056951,0.003900945938294715,-0.0020378440745890203,LSL RunningTrial 28_A15_C_SI_R120z
1672.88,0.0014197435779914078,0.003979065038294716,-0.0025593214603033066,LSL RunningTrial 28_A15_C_SI_R120z
1672.92,0.0009360472922771225,0.004056157909723287,-0.003120110617446165,LSL RunningTrial 28_A15_C_SI_R120z
1672.96,0.0004188144351342664,0.004132506195437573,-0.0037136917603033054,LSL RunningTrial 28_A15_C_SI_R120z
1673.0,-0.00012404399343716316,0.004208029838294715,-0.004332073831731879,LSL RunningTrial 28_A15_C_SI_R120z
1673.04,-0.000683915422008592,0.004282258181151857,-0.004966173603160449,LSL RunningTrial 28_A15_C_SI_R120z
1673.08,-0.0012519051362943068,0.004354310378294715,-0.005606215514589021,LSL RunningTrial 28_A15_C_SI_R120z
1673.12,-0.0018192165648657345,0.004422910152580429,-0.006242126717446163,LSL RunningTrial 28_A15_C_SI_R120z
1673.16,-0.0023774759934371624,0.004486429609723287,-0.006863905603160449,LSL RunningTrial 28_A15_C_SI_R120z
1673.2,-0.002919007279151449,0.004542929052580429,-0.007461936331731878,LSL RunningTrial 28_A15_C_SI_R120z
1673.24,-0.003437074422008591,0.00459024505258043,-0.00802731947458902,LSL RunningTrial 28_A15_C_SI_R120z
1673.28,-0.003926044422008591,0.004626063752580429,-0.008552108174589021,LSL RunningTrial 28_A15_C_SI_R120z
1673.32,-0.004381494993437163,0.004648029395437571,-0.009029524388874735,LSL RunningTrial 28_A15_C_SI_R120z
1673.36,-0.0048002805648657354,0.004653838366866143,-0.009454118931731878,LSL RunningTrial 28_A15_C_SI_R120z
1673.4,-0.00518054985058002,0.0046413506240090005,-0.009821900474589019,LSL RunningTrial 28_A15_C_SI_R120z
1673.44,-0.005521721564865735,0.004608687038294715,-0.01013040860316045,LSL RunningTrial 28_A15_C_SI_R120z
1673.48,-0.005824399850580021,0.004554326338294715,-0.010378726188874735,LSL RunningTrial 28_A15_C_SI_R120z
1673.52,-0.006090304707722877,0.0044771921240090015,-0.010567496831731877,LSL RunningTrial 28_A15_C_SI_R120z
1673.56,-0.006322133707722878,0.004376706638294715,-0.010698840346017592,LSL RunningTrial 28_A15_C_SI_R120z
1673.6,-0.0065234322791514485,0.004252855481151858,-0.010776287760303305,LSL RunningTrial 28_A15_C_SI_R120z
1673.64,-0.006698418136294305,0.004106206666866143,-0.010804624803160448,LSL RunningTrial 28_A15_C_SI_R120z
1673.68,-0.006851815564865734,0.003937911666866144,-0.01078972723173188,LSL RunningTrial 28_A15_C_SI_R120z
1673.72,-0.00698865685058002,0.0037497022968661434,-0.010738359147446166,LSL RunningTrial 28_A15_C_SI_R120z
1673.76,-0.007114085136294306,0.0035438329654375717,-0.010657918101731877,LSL RunningTrial 28_A15_C_SI_R120z
1673.8,-0.0072331377077228766,0.0033230359084375724,-0.010556173616160448,LSL RunningTrial 28_A15_C_SI_R120z
1673.84,-0.007350538422008591,0.0030904307040090007,-0.010440969126017592,LSL RunningTrial 28_A15_C_SI_R120z
1673.88,-0.007470477450580019,0.002849430876866143,-0.010319908327446165,LSL RunningTrial 28_A15_C_SI_R120z
